Vec2(5.48, 6.40); on the middle of the table surface
Vec2(5.94, 5.18); not very near to the right of the far edge of the bottle
Vec2(5.86, 6.28); not very far from the near left corner of the bottle
Vec2(5.50, 6.31); not very near from the near end of the bottle
Vec2(5.70, 6.09); on the far half of the table surface
Vec2(5.59, 6.49); somewhat far in front of the near end of the cup
Vec2(5.13, 6.74); somewhat far in front of the near end of the table
Vec2(5.92, 7.00); not very far in front of the center of the bottle
Vec2(5.34, 5.60); not very far to the near right corner of the bottle
Vec2(5.83, 6.04); somewhat near behind the middle of the bottle
Vec2(5.64, 6.86); not very far to the left of the right side of the table surface
Vec2(5.58, 6.14); on the table
Vec2(6.00, 6.49); not very far to the left of the near right corner of the table surface
Vec2(5.10, 6.09); not very near in front of the near right corner of the table
Vec2(5.73, 5.31); on the near half of the table
Vec2(5.37, 6.86); not very far to the right side of the bottle
Vec2(5.97, 6.47); on the far half of the table
Vec2(5.37, 5.70); not very near to the right of the left edge of the cup
Vec2(5.99, 5.37); on the table
Vec2(5.35, 5.20); not very far behind the far left corner of the bottle
Vec2(5.08, 6.89); on the table
Vec2(5.81, 6.85); on the table
Vec2(5.85, 5.07); on the right half of the table surface
Vec2(5.09, 5.93); somewhat far to the right of the near left corner of the chair
Vec2(5.17, 5.42); not very near behind the far right corner of the chair
Vec2(5.76, 6.00); by the near end of the bottle
Vec2(5.25, 6.10); not very near from the left edge of the bottle
Vec2(5.13, 6.18); somewhat near to the right of the right half of the cup
Vec2(5.09, 6.38); not very far to the far edge of the bottle
Vec2(5.80, 5.37); not very far from the center of the bottle
Vec2(5.44, 5.33); not very near to the right of the left half of the cup
Vec2(5.58, 6.31); somewhat far in front of the near edge of the table surface
Vec2(5.48, 5.30); in the left half of the table surface
Vec2(5.98, 6.36); not very far from the far right corner of the bottle
Vec2(5.91, 5.90); not very far to the right of the middle of the cup
Vec2(5.94, 6.53); not very far to the left side of the bottle
Vec2(5.22, 6.41); not very far to the bottle
Vec2(5.85, 6.09); not very near from the far left corner of the bottle
Vec2(5.69, 6.67); in the right half of the table
Vec2(5.74, 5.44); not very near to the right of the middle of the bottle
Vec2(5.40, 5.31); not very far from the center of the cup
Vec2(5.99, 5.21); not very near to the right of the far right corner of the bottle
Vec2(5.94, 6.51); very far to the right of the near side of the chair
Vec2(5.36, 5.78); not very far in front of the right edge of the cup
Vec2(5.95, 5.30); on the near half of the table surface
Vec2(5.51, 6.33); on the right half of the table surface
Vec2(5.16, 5.61); not very far to the center of the cup
Vec2(5.76, 5.14); not very far behind the middle of the table surface
Vec2(5.75, 5.97); somewhat near behind the right edge of the table
Vec2(5.95, 6.94); on the right half of the table
Vec2(5.53, 6.75); on the right half of the table surface
Vec2(5.93, 5.71); not very far from the right side of the bottle
Vec2(5.89, 6.83); in the table surface
Vec2(5.24, 5.77); not very near behind the left edge of the bottle
Vec2(5.12, 6.36); on the far half of the table surface
Vec2(5.69, 5.43); not very far to the right of the left edge of the cup
Vec2(5.90, 6.38); not very far to the right edge of the bottle
Vec2(5.53, 6.50); very far to the right of the right end of the chair
Vec2(5.87, 5.67); very far from the far left corner of the chair
Vec2(5.25, 5.02); not very near to the right side of the cup
Vec2(5.32, 6.06); on the middle of the table
Vec2(5.07, 6.91); very far from the far edge of the bottle
Vec2(5.78, 6.03); in the table
Vec2(5.75, 6.14); not very near to the middle of the bottle
Vec2(5.40, 6.89); not very far in front of the far edge of the bottle
Vec2(5.09, 5.66); in the left half of the table surface
Vec2(5.43, 6.50); not very near in front of the middle of the table
Vec2(5.89, 6.81); not very far from the right side of the bottle
Vec2(5.98, 5.64); on the near half of the table
Vec2(5.77, 5.30); in the right half of the table surface
Vec2(5.09, 6.09); in the left half of the table
Vec2(5.95, 5.79); on the table
Vec2(5.36, 5.83); on the left half of the table
Vec2(5.06, 6.66); not very near to the left of the middle of the bottle
Vec2(5.95, 6.48); somewhat far in front of the right side of the cup
Vec2(5.80, 6.41); not very far from the left edge of the bottle
Vec2(5.62, 5.96); not very near behind the left edge of the table surface
Vec2(5.03, 6.75); in the table
Vec2(5.80, 6.07); not very near to the far end of the bottle
Vec2(6.00, 5.11); somewhat far behind the near half of the chair
Vec2(5.52, 6.94); somewhat near to the right of the middle of the table
Vec2(5.93, 5.46); somewhat far to the center of the bottle
Vec2(5.24, 5.76); not very near to the left of the near edge of the table
Vec2(5.20, 6.01); not very far to the middle of the cup
Vec2(5.87, 6.48); not very far from the left side of the bottle
Vec2(5.11, 6.18); somewhat far in front of the middle of the cup
Vec2(5.49, 5.47); in the table surface
Vec2(5.39, 6.82); in the table
Vec2(5.26, 5.54); in the middle of the table
Vec2(5.27, 6.64); in the far half of the table
Vec2(5.27, 5.96); on the table
Vec2(5.86, 6.68); not very far to the right of the center of the cup
Vec2(5.58, 5.31); on the table
Vec2(5.26, 6.42); in the left half of the table
Vec2(5.02, 6.60); on the left half of the table surface
Vec2(5.61, 5.81); not very near behind the center of the bottle
Vec2(5.71, 6.20); not very near to the left of the right edge of the table surface
Vec2(5.44, 5.27); in the left half of the table surface
Vec2(5.12, 5.89); somewhat far to the right of the near edge of the chair
Vec2(5.93, 5.62); in the table surface
Vec2(5.31, 5.87); not very far behind the far right corner of the chair
Vec2(5.05, 6.92); somewhat near to the right of the left half of the cup
Vec2(5.94, 6.37); not very near in front of the right edge of the table
Vec2(5.82, 5.96); in the near half of the table surface
Vec2(5.21, 6.56); very far from the far left corner of the cup
Vec2(5.47, 5.11); on the table
Vec2(5.17, 6.21); not very near in front of the bottle
Vec2(5.93, 6.99); not very far to the right of the near half of the cup
Vec2(5.62, 5.73); not very far in front of the near edge of the cup
Vec2(5.48, 6.91); on the table surface
Vec2(5.46, 6.34); somewhat near to the left of the near end of the table
Vec2(5.54, 5.37); not very near in front of the cup
Vec2(5.04, 5.16); next to the right side of the cup
Vec2(5.02, 6.95); very far in front of the near left corner of the cup
Vec2(5.36, 6.96); in the left half of the table surface
Vec2(5.74, 6.74); on the far half of the table
Vec2(5.78, 6.55); not very far behind the right edge of the chair
Vec2(5.44, 6.82); somewhat near to the left of the near left corner of the bottle
Vec2(5.31, 5.10); somewhat near to the left of the far left corner of the table surface
Vec2(5.45, 5.23); in the near half of the table surface
Vec2(5.55, 6.95); on the far half of the table
Vec2(5.92, 5.13); not very far behind the center of the bottle
Vec2(5.98, 5.46); somewhat far from the bottle
Vec2(5.78, 5.05); not very far from the near end of the cup
Vec2(5.27, 6.95); in the far half of the table
Vec2(5.36, 6.59); not very far to the far end of the bottle
Vec2(5.27, 5.95); not very near from the center of the bottle
Vec2(5.25, 6.77); on the table
Vec2(5.65, 6.25); by the right side of the bottle
Vec2(5.44, 5.79); in the table
Vec2(5.04, 6.38); on the left half of the table
Vec2(5.67, 5.03); not very far behind the near edge of the chair
Vec2(5.51, 6.81); in the right half of the table surface
Vec2(5.58, 6.05); not very near to the right of the right edge of the cup
Vec2(5.96, 6.37); not very far to the right of the far right corner of the cup
Vec2(5.46, 6.90); in the table surface
Vec2(5.05, 6.79); on the table surface
Vec2(5.34, 6.05); not very near to the left edge of the bottle
Vec2(5.99, 5.04); not very far behind the left side of the bottle
Vec2(5.59, 5.43); somewhat far from the near right corner of the bottle
Vec2(5.64, 6.00); not very near to the right of the right side of the cup
Vec2(5.14, 6.95); somewhat near behind the far edge of the table
Vec2(5.88, 5.59); very far to the cup
Vec2(5.47, 5.81); somewhat near to the left of the bottle
Vec2(5.77, 6.11); not very far in front of the near half of the table surface
Vec2(5.13, 5.07); next to the cup
Vec2(5.50, 5.62); not very near behind the bottle
Vec2(5.32, 6.06); not very near to the right of the far end of the cup
Vec2(5.87, 5.01); on the table
Vec2(5.33, 6.08); somewhat near behind the far left corner of the bottle
Vec2(5.86, 6.72); not very near to the right of the near right corner of the bottle
Vec2(5.16, 5.02); not very far behind the middle of the table surface
Vec2(5.80, 5.32); on the near half of the table
Vec2(5.94, 6.32); not very far to the center of the bottle
Vec2(5.66, 6.85); somewhat far from the far edge of the bottle
Vec2(5.70, 6.14); in the far half of the table
Vec2(5.86, 6.24); on the far half of the table surface
Vec2(5.04, 6.46); not very far from the near end of the bottle
Vec2(5.84, 5.34); not very near in front of the cup
Vec2(5.29, 6.43); not very near to the right of the right half of the cup
Vec2(5.40, 5.21); in the table surface
Vec2(5.93, 5.47); in the table surface
Vec2(5.11, 5.89); somewhat far to the right of the far half of the chair
Vec2(5.55, 6.91); somewhat far to the center of the bottle
Vec2(5.68, 5.24); not very far behind the center of the bottle
Vec2(5.77, 6.49); very far to the right of the right edge of the chair
Vec2(5.75, 5.01); on the table surface
Vec2(5.45, 6.91); very far to the right of the center of the chair
Vec2(5.62, 5.53); not very near to the right of the middle of the cup
Vec2(5.02, 5.74); somewhat far to the far left corner of the bottle
Vec2(5.17, 5.31); in the near half of the table
Vec2(5.64, 6.33); somewhat far in front of the center of the cup
Vec2(5.72, 6.96); very far from the left edge of the cup
Vec2(5.88, 6.96); not very far behind the right edge of the chair
Vec2(5.78, 6.05); in the table
Vec2(5.51, 6.09); in the middle of the table
Vec2(5.51, 6.64); not very near in front of the left half of the bottle
Vec2(5.62, 5.78); very far from the near edge of the cup
Vec2(5.97, 5.08); in the near half of the table
Vec2(5.66, 6.07); not very near to the left of the far right corner of the table
Vec2(5.59, 5.28); somewhat far from the center of the bottle
Vec2(5.01, 6.21); very far from the right end of the chair
Vec2(5.16, 5.03); in the left half of the table surface
Vec2(5.77, 6.59); very far from the far left corner of the cup
Vec2(5.58, 6.22); not very near in front of the near half of the bottle
Vec2(5.13, 5.03); somewhat near from the right side of the cup
Vec2(5.88, 5.56); not very near behind the right side of the table
Vec2(5.58, 5.62); not very near behind the near half of the bottle
Vec2(5.45, 5.75); not very far in front of the near edge of the cup
Vec2(5.50, 5.76); not very near behind the far edge of the bottle
Vec2(5.35, 6.42); in the middle of the table
Vec2(5.86, 6.53); not very far to the right of the near edge of the cup
Vec2(5.48, 5.16); in the left half of the table
Vec2(5.94, 6.29); not very near in front of the left side of the bottle
Vec2(5.61, 5.24); not very far from the near end of the cup
Vec2(5.32, 5.12); not very near to the left of the far left corner of the bottle
Vec2(5.33, 5.36); in the left half of the table
Vec2(5.67, 5.38); very far from the left edge of the chair
Vec2(5.26, 6.86); not very far in front of the right edge of the bottle
Vec2(5.81, 6.50); not very far from the far edge of the bottle
Vec2(5.53, 5.45); not very near in front of the middle of the cup
Vec2(5.55, 5.12); not very near to the right of the far left corner of the chair
Vec2(5.83, 5.48); not very near to the right of the near end of the bottle
Vec2(5.24, 5.07); on the table
Vec2(5.19, 5.96); on the left half of the table surface
Vec2(5.16, 5.71); in the left half of the table surface
Vec2(5.88, 5.66); on the near half of the table surface
Vec2(5.41, 5.65); on the table surface
Vec2(5.88, 6.20); on the table
Vec2(5.21, 5.85); somewhat far to the right edge of the cup
Vec2(5.45, 5.67); not very far from the near edge of the bottle
Vec2(5.77, 6.51); in the table
Vec2(5.58, 5.32); not very far to the center of the cup
Vec2(5.47, 6.30); not very near to the middle of the bottle
Vec2(5.37, 5.38); not very far from the right edge of the cup
Vec2(5.14, 6.13); somewhat near to the left of the right edge of the cup
Vec2(5.92, 6.12); not very far to the far edge of the bottle
Vec2(5.48, 5.14); not very far to the far right corner of the cup
Vec2(5.69, 5.01); in the right half of the table
Vec2(5.66, 5.14); not very far to the right side of the bottle
Vec2(5.78, 6.67); in the table surface
Vec2(5.73, 6.10); in the middle of the table
Vec2(5.39, 5.47); in the left half of the table
Vec2(5.36, 5.85); not very near behind the right side of the table surface
Vec2(5.66, 5.88); not very near to the middle of the bottle
Vec2(5.16, 6.33); very far to the right edge of the cup
Vec2(5.53, 6.32); not very near from the far right corner of the bottle
Vec2(5.21, 5.10); next to the far edge of the cup
Vec2(5.92, 5.60); very far to the cup
Vec2(5.93, 5.08); somewhat far from the far left corner of the cup
Vec2(5.15, 6.31); in the far half of the table
Vec2(5.64, 6.69); in the right half of the table surface
Vec2(5.12, 5.41); in the near half of the table surface
Vec2(5.96, 5.61); not very near to the right of the near half of the bottle
Vec2(5.64, 6.82); not very near behind the far left corner of the table
Vec2(5.82, 5.68); in the table
Vec2(5.81, 5.78); very far from the left edge of the cup
Vec2(5.39, 6.70); in the far half of the table surface
Vec2(5.17, 6.28); not very near in front of the near left corner of the bottle
Vec2(5.94, 6.56); very far to the right of the far half of the chair
Vec2(5.91, 5.65); not very far to the near right corner of the bottle
Vec2(5.08, 5.99); on the left half of the table surface
Vec2(5.92, 5.81); in the right half of the table
Vec2(5.76, 5.32); in the table
Vec2(5.39, 6.65); in the left half of the table
Vec2(5.07, 5.59); somewhat near behind the near right corner of the chair
Vec2(5.97, 6.77); somewhat far from the right side of the bottle
Vec2(5.20, 5.19); on the table
Vec2(5.77, 5.99); not very far to the right of the cup
Vec2(5.78, 6.61); somewhat far to the near end of the bottle
Vec2(5.19, 5.73); not very far in front of the near left corner of the cup
Vec2(6.00, 6.74); somewhat far in front of the near half of the table
Vec2(5.49, 5.04); not very far from the right side of the bottle
Vec2(5.04, 6.38); very far from the near right corner of the cup
Vec2(5.00, 6.45); not very far behind the near left corner of the chair
Vec2(5.46, 6.51); not very far from the bottle
Vec2(5.30, 5.25); not very near to the right of the right half of the cup
Vec2(5.67, 6.88); very far to the left side of the cup
Vec2(5.24, 6.61); not very far in front of the near left corner of the bottle
Vec2(5.74, 6.17); in the table surface
Vec2(5.58, 5.40); not very far to the middle of the bottle
Vec2(5.28, 5.92); not very far in front of the near end of the cup
Vec2(5.26, 5.84); in the near half of the table
Vec2(5.51, 6.02); in the near half of the bottle
Vec2(5.83, 6.29); somewhat far behind the left half of the chair
Vec2(5.93, 5.38); somewhat far to the far end of the cup
Vec2(5.05, 5.70); not very far from the left side of the cup
Vec2(5.84, 5.13); somewhat near in front of the middle of the cup
Vec2(5.37, 6.45); not very far from the near end of the bottle
Vec2(5.37, 6.51); on the left half of the table
Vec2(5.08, 6.14); not very near to the left of the middle of the table surface
Vec2(5.57, 5.45); in the near half of the table surface
Vec2(5.12, 5.55); not very near to the left of the middle of the table surface
Vec2(5.62, 6.91); very far in front of the far half of the cup
Vec2(5.87, 5.40); on the table
Vec2(5.59, 5.63); not very near behind the center of the bottle
Vec2(5.53, 5.03); somewhat near to the right of the far edge of the table
Vec2(5.62, 5.65); on the middle of the table
Vec2(5.70, 6.10); on the far half of the table surface
Vec2(5.08, 6.10); somewhat near to the right of the center of the cup
Vec2(5.73, 6.74); in the right half of the table
Vec2(5.21, 5.60); not very far to the right of the chair
Vec2(5.89, 6.96); somewhat far behind the near side of the chair
Vec2(5.21, 6.49); somewhat far in front of the middle of the cup
Vec2(5.63, 5.78); in the middle of the table surface
Vec2(5.09, 6.39); somewhat far from the left side of the cup
Vec2(5.45, 6.85); not very far in front of the middle of the table
Vec2(5.82, 5.15); somewhat near in front of the center of the cup
Vec2(5.32, 6.97); not very far in front of the far right corner of the bottle
Vec2(5.35, 5.47); somewhat far behind the far left corner of the table surface
Vec2(5.86, 6.17); not very near to the bottle
Vec2(5.25, 5.56); on the table surface
Vec2(5.80, 5.47); in the right half of the table
Vec2(5.85, 5.93); in the near half of the table surface
Vec2(5.66, 6.18); not very near from the center of the bottle
Vec2(5.66, 6.04); somewhat near from the middle of the bottle
Vec2(5.20, 5.90); somewhat far to the right of the near right corner of the chair
Vec2(5.06, 6.82); somewhat near to the right of the middle of the cup
Vec2(5.23, 6.90); not very near to the left of the left half of the bottle
Vec2(5.85, 5.35); not very near to the right of the near half of the bottle
Vec2(5.98, 6.91); on the table
Vec2(6.00, 5.08); somewhat far to the right end of the chair
Vec2(5.85, 6.57); in the right half of the table
Vec2(5.26, 6.87); in the table
Vec2(5.79, 5.29); in the near half of the table
Vec2(5.89, 5.04); not very near to the right of the right side of the table
Vec2(5.86, 5.78); very far from the right end of the chair
Vec2(5.27, 5.55); not very far from the near left corner of the bottle
Vec2(5.06, 5.53); not very far to the right of the middle of the chair
Vec2(5.13, 5.58); not very near to the left of the left side of the bottle
Vec2(5.63, 5.47); somewhat near to the right of the far half of the bottle
Vec2(5.68, 6.63); very far from the far edge of the cup
Vec2(5.44, 6.78); not very near to the left of the right edge of the bottle
Vec2(5.71, 6.25); not very near in front of the near right corner of the bottle
Vec2(5.38, 6.94); not very far behind the far edge of the chair
Vec2(5.49, 6.39); not very near to the left side of the bottle
Vec2(5.83, 5.30); on the table surface
Vec2(5.14, 5.73); somewhat far from the far left corner of the cup
Vec2(5.16, 5.73); somewhat far to the right of the far left corner of the chair
Vec2(5.51, 5.30); on the table surface
Vec2(5.70, 6.31); on the middle of the table surface
Vec2(5.92, 5.97); not very near to the right of the near half of the bottle
Vec2(5.24, 6.21); on the far half of the table
Vec2(5.56, 5.41); on the right half of the table
Vec2(5.57, 5.97); in the middle of the table
Vec2(5.20, 6.57); not very far to the left side of the bottle
Vec2(5.58, 5.63); not very far to the right edge of the bottle
Vec2(5.86, 6.15); not very near to the right edge of the bottle
Vec2(5.83, 6.01); on the table
Vec2(5.02, 5.82); very far to the far left corner of the chair
Vec2(5.37, 5.14); very far to the center of the bottle
Vec2(5.66, 6.30); not very near to the near edge of the bottle
Vec2(5.82, 5.74); somewhat far from the center of the cup
Vec2(5.82, 5.26); not very far to the center of the bottle
Vec2(5.70, 5.76); somewhat far to the right of the far half of the chair
Vec2(5.23, 5.84); not very far from the right edge of the bottle
Vec2(5.41, 5.73); not very far from the center of the bottle
Vec2(5.29, 6.73); not very near behind the far end of the table surface
Vec2(5.47, 6.92); somewhat far from the near end of the bottle
Vec2(5.93, 5.95); not very far to the right edge of the bottle
Vec2(5.81, 6.90); in the right half of the table surface
Vec2(5.69, 6.87); somewhat far behind the far side of the chair
Vec2(5.69, 5.69); in the table surface
Vec2(5.01, 5.19); on the left half of the table
Vec2(5.77, 6.84); somewhat far from the right edge of the bottle
Vec2(5.95, 6.32); on the table
Vec2(5.55, 5.92); not very near behind the far half of the bottle
Vec2(5.44, 5.81); in the near half of the table surface
Vec2(5.79, 6.47); not very near to the right side of the bottle
Vec2(5.69, 5.64); on the table
Vec2(5.93, 6.07); in the far half of the table
Vec2(5.20, 5.93); not very far from the bottle
Vec2(5.71, 6.84); somewhat far from the near edge of the bottle
Vec2(5.21, 5.95); on the left half of the table
Vec2(5.67, 6.59); very far to the right of the left end of the chair
Vec2(5.21, 5.61); not very far to the near edge of the bottle
Vec2(5.30, 5.89); on the left half of the table surface
Vec2(5.14, 5.72); somewhat near to the left of the near right corner of the cup
Vec2(5.45, 6.29); not very near to the left of the near right corner of the bottle
Vec2(5.89, 6.21); on the right half of the table surface
Vec2(5.01, 5.70); in the left half of the table surface
Vec2(5.61, 5.95); on the table surface
Vec2(5.13, 6.07); on the far half of the table
Vec2(5.48, 5.69); not very far from the far end of the bottle
Vec2(5.97, 5.84); not very far to the right of the right edge of the cup
Vec2(5.62, 6.99); very far to the near edge of the cup
Vec2(5.17, 5.94); not very near in front of the near left corner of the table
Vec2(5.11, 6.06); not very near to the near end of the bottle
Vec2(5.35, 5.59); not very far from the center of the bottle
Vec2(5.84, 5.81); not very near from the far end of the bottle
Vec2(5.44, 5.19); on the near half of the table surface
Vec2(5.14, 6.07); on the table
Vec2(5.84, 5.67); in the right half of the table surface
Vec2(5.61, 6.10); in the far half of the table surface
Vec2(5.93, 5.58); not very far to the near right corner of the bottle
Vec2(5.64, 5.18); not very near to the right of the far half of the chair
Vec2(5.40, 6.33); not very far behind the far right corner of the chair
Vec2(5.77, 6.17); in the table surface
Vec2(5.37, 5.25); on the near half of the table surface
Vec2(5.15, 6.45); not very far to the far left corner of the bottle
Vec2(5.91, 6.90); very far in front of the near end of the table
Vec2(5.74, 6.61); not very far to the right of the cup
Vec2(5.94, 6.88); somewhat far to the far left corner of the bottle
Vec2(5.55, 5.14); not very far from the near right corner of the cup
Vec2(5.04, 6.11); not very far to the left of the far right corner of the table
Vec2(5.12, 6.05); on the table surface
Vec2(5.70, 5.90); on the table
Vec2(5.56, 5.90); somewhat near to the left of the right half of the bottle
Vec2(5.91, 6.47); in the table surface
Vec2(5.14, 6.80); somewhat far to the left edge of the bottle
Vec2(5.72, 6.70); very far from the cup
Vec2(5.38, 5.84); not very near to the left of the right side of the table surface
Vec2(5.44, 6.00); somewhat near to the center of the bottle
Vec2(5.51, 5.46); in the near half of the table surface
Vec2(5.58, 5.10); somewhat near to the right of the center of the bottle
Vec2(5.97, 6.87); very far in front of the far end of the cup
Vec2(5.99, 5.99); on the table surface
Vec2(5.11, 5.53); not very far behind the right edge of the table
Vec2(5.22, 5.73); not very far to the right side of the cup
Vec2(5.34, 6.37); in the left half of the table surface
Vec2(5.09, 6.17); somewhat near to the right of the center of the cup
Vec2(5.98, 6.14); not very far from the far left corner of the bottle
Vec2(5.74, 5.18); not very near in front of the right edge of the cup
Vec2(5.40, 5.59); not very near to the right of the far end of the cup
Vec2(5.85, 5.47); on the near half of the table
Vec2(5.46, 6.36); not very near to the right of the center of the cup
Vec2(5.49, 5.19); not very near to the right of the right edge of the cup
Vec2(5.56, 6.95); somewhat far from the center of the bottle
Vec2(5.79, 5.65); in the right half of the table surface
Vec2(5.02, 6.32); on the left half of the table
Vec2(5.16, 5.10); not very near to the middle of the cup
Vec2(5.59, 6.53); in the table
Vec2(5.69, 5.66); very far from the far side of the chair
Vec2(5.51, 6.48); not very near to the right of the right side of the cup
Vec2(5.85, 5.02); not very far behind the near edge of the bottle
Vec2(5.29, 6.54); on the table
Vec2(5.36, 6.65); in the table
Vec2(5.35, 5.91); not very near to the center of the bottle
Vec2(5.68, 5.33); not very near to the right of the right edge of the cup
Vec2(5.47, 6.03); by the middle of the bottle
Vec2(5.57, 6.34); in the far half of the table surface
Vec2(5.00, 6.12); in the table
Vec2(5.13, 6.35); on the table
Vec2(5.67, 6.41); on the far half of the table
Vec2(5.56, 6.93); somewhat near to the right of the near edge of the table
Vec2(5.32, 6.47); in the far half of the table
Vec2(5.23, 5.34); not very near to the left of the near right corner of the bottle
Vec2(5.66, 5.58); not very far to the near left corner of the bottle
Vec2(5.06, 5.06); not very far from the far right corner of the chair
Vec2(5.87, 6.02); not very near from the near end of the bottle
Vec2(5.51, 6.91); on the table surface
Vec2(5.16, 6.46); on the far half of the table surface
Vec2(6.00, 7.00); not very far in front of the middle of the bottle
Vec2(5.62, 6.68); on the far half of the table surface
Vec2(5.85, 6.72); in the far half of the table
Vec2(5.87, 6.71); not very near to the right of the far edge of the table surface
Vec2(5.54, 5.21); not very far behind the near right corner of the bottle
Vec2(5.32, 6.40); on the middle of the table surface
Vec2(5.68, 5.13); somewhat far behind the far side of the chair
Vec2(5.80, 6.16); in the far half of the table surface
Vec2(5.27, 6.46); in the far half of the table surface
Vec2(5.92, 6.90); very far to the right of the near left corner of the table
Vec2(5.39, 5.61); in the left half of the table
Vec2(5.61, 5.40); somewhat far to the center of the bottle
Vec2(5.99, 5.96); somewhat far to the right of the far right corner of the chair
Vec2(5.88, 6.72); in the right half of the table
Vec2(5.59, 6.08); somewhat near to the right of the near half of the bottle
Vec2(5.57, 6.85); somewhat far from the far left corner of the bottle
Vec2(5.97, 5.43); not very near to the left of the near right corner of the table surface
Vec2(5.11, 6.51); not very far to the near end of the bottle
Vec2(5.97, 5.44); not very near to the right of the near end of the bottle
Vec2(5.65, 6.95); very far in front of the near edge of the cup
Vec2(5.68, 5.83); in the middle of the table surface
Vec2(5.73, 5.22); somewhat far from the center of the chair
Vec2(5.14, 5.58); not very far to the left side of the bottle
Vec2(5.48, 5.60); not very far behind the left half of the chair
Vec2(5.35, 5.35); on the left half of the table surface
Vec2(5.21, 5.96); very far to the near edge of the cup
Vec2(5.76, 6.24); in the right half of the table surface
Vec2(5.56, 5.15); somewhat far to the near right corner of the bottle
Vec2(5.98, 6.07); not very far from the bottle
Vec2(5.67, 6.72); in the far half of the table surface
Vec2(5.10, 6.72); on the far half of the table surface
Vec2(5.28, 7.00); not very far in front of the left half of the bottle
Vec2(5.73, 6.23); not very near from the right side of the bottle
Vec2(5.99, 6.27); not very far from the center of the bottle
Vec2(5.09, 5.77); not very far in front of the middle of the cup
Vec2(5.05, 6.69); not very far in front of the near edge of the bottle
Vec2(5.73, 5.94); in the middle of the table
Vec2(5.61, 5.42); in the right half of the table
Vec2(5.65, 5.14); not very far to the right side of the bottle
Vec2(5.86, 6.66); somewhat far in front of the near left corner of the cup
Vec2(5.21, 6.33); not very near to the right of the center of the cup
Vec2(5.85, 6.49); not very near in front of the near edge of the bottle
Vec2(5.98, 5.53); not very far to the center of the bottle
Vec2(5.01, 6.54); on the table surface
Vec2(5.20, 6.51); not very far from the right edge of the bottle
Vec2(5.24, 6.32); very far from the near right corner of the cup
Vec2(5.35, 6.70); not very near to the right of the near end of the cup
Vec2(5.00, 5.88); on the near half of the table surface
Vec2(5.94, 5.51); somewhat far to the far end of the bottle
Vec2(5.61, 6.80); on the right half of the table surface
Vec2(5.90, 6.25); somewhat far to the right of the center of the chair
Vec2(5.50, 6.83); somewhat far to the near edge of the bottle
Vec2(5.73, 6.58); not very far to the left edge of the bottle
Vec2(5.67, 6.99); in the table surface
Vec2(5.26, 5.55); not very near in front of the far left corner of the cup
Vec2(5.15, 5.59); on the left half of the table surface
Vec2(5.85, 5.98); not very near to the right of the far edge of the bottle
Vec2(5.82, 5.18); on the table surface
Vec2(5.71, 5.01); somewhat near to the right of the far right corner of the table surface
Vec2(5.92, 6.12); not very near from the near end of the bottle
Vec2(5.00, 5.38); in the near half of the table surface
Vec2(5.13, 5.53); not very near behind the near edge of the bottle
Vec2(5.82, 6.00); on the right half of the table
Vec2(5.68, 6.29); not very near in front of the far right corner of the bottle
Vec2(5.03, 5.28); not very near in front of the cup
Vec2(5.20, 5.82); not very near behind the middle of the table
Vec2(5.25, 6.03); not very near to the far edge of the bottle
Vec2(5.84, 6.30); not very far to the far right corner of the bottle
Vec2(5.38, 5.92); in the middle of the table surface
Vec2(5.26, 6.27); somewhat far in front of the far edge of the cup
Vec2(5.50, 6.97); on the table surface
Vec2(5.45, 6.47); not very far from the near left corner of the bottle
Vec2(5.43, 5.14); in the table
Vec2(5.87, 6.51); not very near to the right of the near edge of the bottle
Vec2(5.25, 6.36); on the table surface
Vec2(5.56, 6.01); in the bottle
Vec2(5.70, 5.25); not very near in front of the left half of the cup
Vec2(5.63, 5.47); somewhat near to the right of the far right corner of the bottle
Vec2(5.78, 5.15); somewhat far from the left side of the bottle
Vec2(5.12, 6.62); somewhat far from the near right corner of the bottle
Vec2(5.76, 6.91); somewhat far from the right edge of the bottle
Vec2(5.16, 6.99); on the far half of the table
Vec2(5.24, 5.67); not very near to the left of the far end of the table surface
Vec2(5.67, 6.73); somewhat far to the left edge of the bottle
Vec2(5.53, 5.48); on the table
Vec2(5.35, 5.71); not very far to the far edge of the bottle
Vec2(5.40, 6.76); very far from the far right corner of the cup
Vec2(5.21, 6.80); somewhat far to the far end of the bottle
Vec2(5.37, 6.14); not very near to the right of the right side of the cup
Vec2(5.88, 5.59); not very far to the right edge of the bottle
Vec2(5.72, 6.46); not very far from the near end of the bottle
Vec2(5.79, 5.76); somewhat far to the right of the right edge of the chair
Vec2(5.65, 6.30); not very near from the near right corner of the bottle
Vec2(5.55, 6.18); somewhat near to the left of the near end of the bottle
Vec2(5.99, 6.68); not very far in front of the right side of the bottle
Vec2(5.16, 5.01); in the left half of the table surface
Vec2(5.93, 6.70); on the far half of the table surface
Vec2(5.07, 6.64); not very near behind the far end of the table surface
Vec2(5.22, 6.13); not very near to the far end of the bottle
Vec2(5.12, 6.90); very far to the near edge of the bottle
Vec2(5.20, 6.88); not very near behind the far right corner of the chair
Vec2(5.77, 5.46); not very far to the right of the near side of the chair
Vec2(5.75, 5.28); not very far to the far end of the cup
