Vec2(0.55, 0.13) ; at the middle
Vec2(0.19, 1.29) ; quite far from the left side
Vec2(0.38, 1.33) ; quite far from the right edge
Vec2(0.78, 1.34) ; quite far from the upper right corner
Vec2(0.55, 0.13) ; nearly at the middle
Vec2(0.94, 1.07) ; not far from the right edge
Vec2(0.06, 0.72) ; at the left edge
Vec2(0.95, 0.33) ; at the right edge
Vec2(0.69, 1.96) ; quite close to the far edge
Vec2(0.76, 0.85) ; not far from the right edge
Vec2(0.84, 0.63) ; not far from the center
Vec2(0.58, 1.12) ; very near the center
Vec2(0.68, 0.14) ; not close to the right edge
Vec2(0.96, 1.40) ; close to the right edge
Vec2(0.65, 1.39) ; not far from the middle
Vec2(0.12, 0.57) ; not far from the lower left corner
Vec2(0.83, 1.19) ; kind of far from the near end
Vec2(0.08, 0.76) ; near the left side
Vec2(0.15, 1.91) ; sort of near the left edge
Vec2(0.18, 1.10) ; sort of close to the middle
Vec2(0.22, 0.32) ; not quite close to the near end
Vec2(0.12, 1.54) ; at the left edge
Vec2(0.72, 1.57) ; very far from the upper right corner
Vec2(0.93, 0.77) ; at the right edge
Vec2(0.99, 1.36) ; close to the right edge
Vec2(0.01, 0.93) ; not far from the middle
Vec2(0.33, 0.12) ; nearly at the near edge
Vec2(0.75, 1.22) ; quite far from the middle
Vec2(0.69, 1.26) ; very far from the right side
Vec2(0.10, 0.82) ; really far from the far edge
Vec2(0.90, 0.34) ; kind of close to the right side
Vec2(0.72, 1.17) ; somewhat near the center
Vec2(0.98, 0.26) ; near the right edge
Vec2(0.34, 0.41) ; not at the near end
Vec2(0.08, 0.95) ; not near the center
Vec2(0.03, 0.63) ; somewhat near the left side
Vec2(0.67, 0.31) ; somewhat far from the far end
Vec2(0.61, 1.20) ; not far from the middle
Vec2(0.47, 1.12) ; not really far from the middle
Vec2(0.06, 1.36) ; not quite far from the left side
Vec2(0.48, 0.92) ; nearly at the middle
Vec2(0.97, 0.51) ; sort of near the right edge
Vec2(0.15, 1.18) ; not far from the middle
Vec2(0.05, 1.83) ; not really close to the far end
Vec2(0.69, 1.46) ; not at the middle
Vec2(0.43, 1.23) ; kind of near the middle
Vec2(0.76, 0.95) ; close to the right side
Vec2(0.11, 0.08) ; at the near edge
Vec2(0.19, 1.73) ; quite far from the lower left corner
Vec2(0.52, 1.00) ; not quite far from the middle
Vec2(0.12, 0.51) ; sort of close to the left side
Vec2(0.11, 1.23) ; not far from the left edge
Vec2(0.41, 0.84) ; near the middle
Vec2(0.57, 1.51) ; quite far from the right edge
Vec2(0.12, 1.93) ; close to the far edge
Vec2(0.34, 0.42) ; somewhat near the left edge
Vec2(0.32, 1.81) ; really far from the far edge
Vec2(0.63, 1.40) ; not far from the right side
Vec2(0.10, 1.61) ; near the left side
Vec2(0.97, 1.75) ; close to the right side
Vec2(0.20, 1.48) ; very far from the left edge
Vec2(0.23, 0.09) ; not far from the near end
Vec2(0.58, 0.07) ; not far from the near end
Vec2(0.40, 0.70) ; not near the upper right corner
Vec2(0.85, 0.69) ; not far from the right edge
Vec2(0.61, 0.07) ; not far from the near edge
Vec2(0.61, 0.93) ; at the middle
Vec2(0.86, 1.00) ; at the middle
Vec2(0.35, 1.00) ; kind of close to the middle
Vec2(0.85, 0.97) ; not quite far from the middle
Vec2(0.51, 1.30) ; not quite far from the middle
Vec2(0.90, 0.34) ; close to the right side
Vec2(0.75, 0.16) ; near the lower right corner
Vec2(0.48, 1.45) ; quite near the middle
Vec2(0.56, 0.49) ; not really far from the middle
Vec2(0.02, 0.96) ; kind of near the middle
Vec2(0.46, 1.32) ; nearly at the middle
Vec2(0.31, 1.07) ; near the middle
Vec2(0.27, 1.45) ; near the left side
Vec2(0.25, 0.75) ; kind of close to the center
Vec2(0.12, 0.66) ; really far from the lower left corner
Vec2(0.49, 0.58) ; close to the middle
Vec2(0.68, 1.08) ; not far from the middle
Vec2(0.54, 1.99) ; close to the far edge
Vec2(0.44, 0.67) ; not far from the middle
Vec2(0.06, 0.32) ; nearly at the left edge
Vec2(0.44, 0.22) ; somewhat close to the lower left corner
Vec2(0.00, 0.74) ; somewhat close to the left side
Vec2(0.82, 0.70) ; quite far from the middle
Vec2(0.17, 0.11) ; sort of near the lower left corner
Vec2(0.52, 1.56) ; not far from the middle
Vec2(0.76, 0.85) ; not far from the center
Vec2(0.79, 1.90) ; not far from the right side
Vec2(0.69, 0.83) ; not far from the middle
Vec2(0.16, 0.59) ; not quite close to the left side
Vec2(0.32, 0.45) ; really far from the middle
Vec2(0.39, 0.73) ; near the middle
Vec2(0.62, 1.60) ; near the middle
Vec2(0.42, 1.64) ; not far from the middle
Vec2(0.79, 1.85) ; not far from the right edge
Vec2(0.22, 1.86) ; somewhat close to the far end
Vec2(0.44, 1.24) ; at the middle
Vec2(0.75, 0.63) ; not far from the center
Vec2(0.09, 0.46) ; not far from the left edge
Vec2(0.49, 1.65) ; not really far from the middle
Vec2(0.45, 1.40) ; nearly at the middle
Vec2(0.93, 1.00) ; a bit close to the middle
Vec2(0.36, 1.18) ; nearly at the center
Vec2(0.72, 0.97) ; nearly at the center
Vec2(0.63, 0.92) ; not far from the middle
Vec2(0.44, 1.24) ; not really far from the middle
Vec2(0.52, 1.32) ; at the middle
Vec2(0.81, 0.71) ; not near the left side
Vec2(0.67, 0.80) ; quite far from the center
Vec2(0.17, 0.44) ; not at the lower left corner
Vec2(0.32, 1.81) ; not at the right side
Vec2(0.72, 1.69) ; not at the far end
Vec2(0.76, 1.13) ; at the middle
Vec2(0.50, 0.04) ; kind of near the middle
Vec2(0.96, 1.95) ; not far from the middle
Vec2(0.54, 0.75) ; not far from the middle
Vec2(0.14, 1.20) ; somewhat far from the right side
Vec2(0.48, 1.32) ; kind of close to the middle
Vec2(0.06, 1.04) ; not far from the left edge
Vec2(0.38, 0.29) ; close to the middle
Vec2(0.52, 0.21) ; not far from the middle
Vec2(0.85, 1.83) ; not near the left side
Vec2(0.07, 1.37) ; not very far from the left edge
Vec2(0.06, 0.13) ; not really far from the left edge
Vec2(0.35, 1.67) ; really far from the far edge
Vec2(0.25, 1.69) ; kind of near the far edge
Vec2(0.39, 1.48) ; kind of near the middle
Vec2(0.58, 1.57) ; close to the middle
Vec2(0.99, 1.99) ; somewhat near the far end
Vec2(0.75, 0.17) ; close to the near edge
Vec2(0.74, 1.25) ; not far from the right side
Vec2(0.93, 1.23) ; somewhat near the right edge
Vec2(0.95, 1.75) ; very near the right side
Vec2(0.06, 1.26) ; kind of close to the left edge
Vec2(0.49, 0.52) ; not really far from the middle
Vec2(0.38, 1.51) ; not quite close to the left side
Vec2(0.90, 1.99) ; nearly at the far end
Vec2(0.40, 1.98) ; quite close to the far edge
Vec2(0.53, 0.83) ; nearly at the middle
Vec2(0.25, 1.65) ; quite far from the left edge
Vec2(0.11, 0.17) ; quite far from the left side
Vec2(0.30, 1.59) ; not far from the left side
Vec2(0.31, 1.25) ; not far from the middle
Vec2(0.75, 1.15) ; nearly at the middle
Vec2(0.74, 0.73) ; not quite near the middle
Vec2(0.02, 0.68) ; not far from the left side
Vec2(0.22, 0.88) ; close to the left side
Vec2(0.22, 1.14) ; not far from the left edge
Vec2(0.35, 1.78) ; not far from the middle
Vec2(0.11, 0.03) ; not far from the near edge
Vec2(0.62, 1.63) ; not far from the right edge
Vec2(0.21, 1.51) ; not far from the upper left corner
Vec2(1.00, 1.72) ; somewhat near the right side
Vec2(0.06, 0.62) ; not far from the left edge
Vec2(0.68, 1.76) ; quite far from the upper right corner
Vec2(0.43, 0.04) ; close to the near edge
Vec2(0.32, 1.10) ; not at the center
Vec2(0.69, 1.63) ; not near the right edge
Vec2(0.76, 0.16) ; quite far from the right edge
Vec2(0.66, 0.44) ; not far from the right side
Vec2(0.41, 0.94) ; really far from the near end
Vec2(0.38, 1.68) ; nearly at the middle
Vec2(0.72, 1.00) ; not quite far from the middle
Vec2(0.53, 1.25) ; not quite far from the middle
Vec2(0.09, 0.73) ; not quite far from the left side
Vec2(0.86, 1.70) ; not quite close to the right edge
Vec2(0.55, 1.88) ; not far from the middle
Vec2(0.86, 0.61) ; very far from the near end
Vec2(0.21, 0.60) ; somewhat near the left side
Vec2(0.13, 1.20) ; at the left edge
Vec2(0.97, 1.15) ; not very far from the right edge
Vec2(0.19, 0.03) ; at the near edge
Vec2(0.20, 0.36) ; very far from the lower left corner
Vec2(0.81, 1.90) ; near the upper right corner
Vec2(0.07, 0.70) ; close to the left edge
Vec2(0.50, 0.88) ; near the middle
Vec2(0.32, 1.13) ; quite far from the middle
Vec2(0.09, 1.30) ; not far from the left side
Vec2(0.61, 0.78) ; quite far from the left edge
Vec2(0.46, 0.92) ; not very far from the middle
Vec2(0.02, 1.33) ; really close to the left side
Vec2(0.54, 0.70) ; kind of near the middle
Vec2(0.72, 0.71) ; not very near the middle
Vec2(0.84, 0.62) ; nearly at the right side
Vec2(0.55, 1.69) ; very far from the far edge
Vec2(0.28, 0.95) ; close to the middle
Vec2(0.71, 1.78) ; close to the far end
Vec2(0.27, 0.06) ; at the near end
Vec2(0.06, 1.82) ; not far from the left edge
Vec2(0.93, 1.39) ; somewhat close to the right edge
Vec2(0.27, 1.68) ; quite far from the middle
Vec2(0.21, 0.71) ; kind of near the left side
Vec2(0.20, 0.39) ; really far from the lower left corner
Vec2(0.14, 0.25) ; kind of close to the lower left corner
Vec2(0.40, 0.32) ; not at the lower right corner
Vec2(0.67, 1.15) ; sort of close to the middle
Vec2(0.75, 1.40) ; a bit close to the right edge
Vec2(0.22, 1.29) ; sort of near the center
Vec2(0.68, 1.44) ; quite far from the center
Vec2(0.02, 0.35) ; not very far from the left edge
Vec2(0.29, 1.67) ; very far from the left edge
Vec2(0.81, 1.37) ; nearly at the right side
Vec2(0.46, 0.96) ; somewhat close to the center
Vec2(0.02, 1.12) ; sort of close to the left edge
Vec2(0.17, 0.44) ; sort of near the lower left corner
Vec2(0.85, 1.71) ; not far from the right side
Vec2(0.44, 1.87) ; really far from the far edge
Vec2(0.37, 1.28) ; not far from the middle
Vec2(0.92, 0.85) ; somewhat close to the middle
Vec2(0.78, 1.05) ; very far from the center
Vec2(0.81, 0.66) ; a bit close to the right side
Vec2(0.52, 0.24) ; at the middle
Vec2(0.06, 0.35) ; a bit close to the left side
Vec2(0.49, 1.15) ; sort of near the middle
Vec2(0.57, 1.88) ; not far from the far end
Vec2(0.35, 1.43) ; not far from the middle
Vec2(0.86, 0.02) ; not very far from the near end
Vec2(0.14, 0.63) ; sort of close to the left side
Vec2(0.84, 1.94) ; not far from the far end
Vec2(0.49, 1.75) ; somewhat near the middle
Vec2(0.78, 1.43) ; very far from the middle
Vec2(0.65, 1.18) ; not far from the middle
Vec2(0.00, 0.40) ; not far from the left edge
Vec2(0.07, 0.45) ; really near the left edge
Vec2(0.12, 1.38) ; very far from the left edge
Vec2(0.30, 0.66) ; not at the left edge
Vec2(0.51, 1.69) ; not far from the middle
Vec2(0.23, 1.79) ; somewhat close to the left edge
Vec2(0.21, 0.04) ; sort of near the left side
Vec2(0.50, 1.36) ; not far from the middle
Vec2(0.01, 0.68) ; not far from the left side
Vec2(0.05, 0.94) ; close to the left side
Vec2(0.07, 0.25) ; not very close to the near end
Vec2(0.38, 0.89) ; nearly at the middle
Vec2(0.08, 1.99) ; a bit close to the far end
Vec2(0.13, 0.85) ; not far from the left edge
Vec2(0.27, 0.24) ; near the near end
Vec2(0.46, 1.71) ; not really far from the middle
Vec2(0.82, 0.34) ; not far from the middle
Vec2(0.62, 0.34) ; really far from the far edge
Vec2(0.86, 1.51) ; somewhat near the far edge
Vec2(0.04, 1.70) ; really close to the left side
Vec2(0.46, 0.99) ; kind of near the center
Vec2(0.57, 0.43) ; not far from the middle
Vec2(0.56, 0.33) ; quite far from the lower left corner
Vec2(0.63, 0.16) ; kind of near the middle
Vec2(0.33, 0.47) ; not very near the left edge
Vec2(0.72, 0.53) ; not near the middle
Vec2(0.12, 1.79) ; nearly at the left edge
Vec2(0.18, 1.74) ; sort of near the far end
Vec2(0.74, 0.95) ; at the middle
Vec2(0.90, 1.53) ; at the right side
Vec2(0.51, 1.17) ; somewhat close to the middle
Vec2(0.56, 0.71) ; not close to the far edge
Vec2(0.98, 1.72) ; somewhat near the right edge
Vec2(0.42, 0.45) ; not far from the middle
Vec2(0.25, 1.64) ; really far from the left side
Vec2(0.46, 1.72) ; sort of near the middle
Vec2(0.09, 1.02) ; not really far from the middle
Vec2(0.71, 0.98) ; not far from the middle
Vec2(0.27, 0.39) ; not far from the lower left corner
Vec2(0.97, 1.31) ; at the right side
Vec2(0.67, 0.43) ; not far from the lower right corner
Vec2(0.93, 1.82) ; quite far from the far end
Vec2(0.66, 0.09) ; not very far from the near end
Vec2(0.87, 1.64) ; not really near the middle
Vec2(0.61, 1.32) ; very far from the right side
Vec2(0.15, 0.45) ; very far from the lower left corner
Vec2(0.69, 1.53) ; quite far from the right side
Vec2(0.98, 1.18) ; at the right edge
Vec2(0.53, 0.38) ; at the middle
Vec2(0.39, 1.90) ; not near the left edge
Vec2(0.90, 1.94) ; at the right side
Vec2(0.55, 1.43) ; somewhat near the middle
Vec2(0.43, 0.73) ; not at the center
Vec2(0.23, 0.49) ; quite far from the middle
Vec2(0.94, 0.47) ; sort of near the right edge
Vec2(0.57, 1.89) ; not far from the far end
Vec2(0.62, 0.05) ; really near the near end
Vec2(0.61, 1.52) ; not far from the middle
Vec2(0.22, 0.49) ; not quite near the left edge
Vec2(0.98, 1.49) ; very close to the right edge
Vec2(0.58, 1.52) ; very far from the center
Vec2(0.55, 1.12) ; sort of near the middle
Vec2(0.89, 0.03) ; a bit close to the near end
Vec2(0.21, 0.16) ; really far from the near end
Vec2(0.62, 1.27) ; not far from the middle
Vec2(0.82, 0.71) ; not near the middle
Vec2(0.38, 0.66) ; not nearly at the center
Vec2(0.24, 0.73) ; quite far from the left edge
Vec2(0.10, 1.71) ; at the left edge
Vec2(0.27, 1.28) ; not really near the left edge
Vec2(0.70, 1.24) ; quite far from the far edge
Vec2(0.02, 0.96) ; close to the left side
Vec2(0.53, 0.94) ; not very far from the middle
Vec2(0.98, 0.19) ; not far from the right side
Vec2(0.72, 1.20) ; near the center
Vec2(0.17, 0.57) ; not near the middle
Vec2(0.95, 1.37) ; near the right edge
Vec2(0.91, 0.36) ; sort of far from the far end
Vec2(0.04, 1.35) ; somewhat near the left side
Vec2(0.48, 0.82) ; somewhat near the middle
Vec2(0.65, 0.50) ; not far from the center
Vec2(0.07, 0.71) ; not far from the left edge
Vec2(0.71, 1.81) ; sort of near the middle
Vec2(0.36, 1.46) ; somewhat near the left edge
Vec2(0.91, 1.72) ; a bit close to the right edge
Vec2(0.60, 1.65) ; not close to the far end
Vec2(0.68, 1.36) ; not at the left edge
Vec2(0.93, 1.61) ; not really far from the right edge
Vec2(0.75, 1.65) ; not at the far end
Vec2(0.70, 0.40) ; not near the near end
Vec2(0.22, 0.07) ; not far from the near end
Vec2(0.20, 0.11) ; sort of near the left edge
Vec2(0.22, 1.36) ; far from the lower left corner
Vec2(0.98, 1.85) ; not far from the far end
Vec2(0.25, 0.64) ; close to the left edge
Vec2(0.17, 0.44) ; not close to the near end
Vec2(0.59, 1.51) ; quite far from the right side
Vec2(1.00, 1.85) ; not far from the right edge
Vec2(0.17, 0.36) ; not near the lower right corner
Vec2(0.17, 2.00) ; nearly at the far edge
Vec2(0.55, 1.87) ; quite far from the far edge
Vec2(0.04, 1.64) ; not at the middle
Vec2(0.86, 0.50) ; not far from the right side
Vec2(0.35, 0.10) ; sort of near the near end
Vec2(0.26, 1.61) ; not near the right side
Vec2(0.73, 0.74) ; very far from the right edge
Vec2(0.30, 1.26) ; not close to the right edge
Vec2(0.25, 1.91) ; kind of near the left edge
Vec2(0.21, 1.07) ; somewhat near the middle
Vec2(0.87, 0.42) ; near the right side
Vec2(0.66, 0.90) ; not at the left edge
Vec2(0.59, 1.69) ; not really near the right edge
Vec2(0.51, 1.85) ; sort of close to the middle
Vec2(0.65, 0.58) ; really far from the far edge
Vec2(0.87, 1.66) ; quite far from the right edge
Vec2(0.18, 1.73) ; nearly at the left edge
Vec2(0.89, 0.02) ; not really far from the near edge
Vec2(0.32, 0.92) ; near the middle
Vec2(0.07, 1.90) ; a bit close to the upper left corner
Vec2(0.13, 0.10) ; quite close to the near edge
Vec2(0.36, 0.36) ; really far from the middle
Vec2(0.93, 0.43) ; not very far from the right edge
Vec2(0.19, 1.87) ; at the far end
Vec2(0.24, 0.71) ; not far from the center
Vec2(0.24, 0.07) ; not far from the left side
Vec2(0.82, 0.99) ; not far from the middle
Vec2(0.36, 0.32) ; not at the left edge
Vec2(0.83, 0.41) ; not at the right edge
Vec2(0.32, 1.01) ; at the middle
Vec2(0.48, 1.40) ; at the middle
Vec2(0.53, 0.93) ; not far from the middle
Vec2(0.58, 0.29) ; very far from the near edge
Vec2(0.41, 1.85) ; not far from the left edge
Vec2(0.53, 0.05) ; nearly at the middle
Vec2(0.33, 1.38) ; not close to the middle
Vec2(0.95, 0.12) ; sort of near the right side
Vec2(0.94, 1.92) ; not far from the right side
Vec2(0.45, 0.37) ; not really far from the middle
Vec2(0.96, 0.42) ; not very far from the right side
Vec2(0.47, 0.67) ; not really near the lower left corner
Vec2(0.36, 1.93) ; quite near the far edge
Vec2(0.57, 0.35) ; not far from the middle
Vec2(0.89, 1.12) ; very far from the middle
Vec2(0.76, 0.61) ; sort of close to the right side
Vec2(0.83, 0.92) ; kind of near the middle
Vec2(0.99, 1.09) ; a bit close to the right side
Vec2(0.30, 1.95) ; quite near the far edge
Vec2(0.56, 0.36) ; near the middle
Vec2(0.11, 1.48) ; sort of near the left side
Vec2(0.06, 0.23) ; very far from the near end
Vec2(0.95, 0.16) ; not quite far from the right side
Vec2(0.09, 1.25) ; a bit close to the left edge
Vec2(0.63, 0.26) ; not quite near the near end
Vec2(0.48, 1.52) ; quite close to the middle
Vec2(0.20, 0.83) ; kind of near the left edge
Vec2(0.90, 1.18) ; really far from the right side
Vec2(0.10, 1.54) ; kind of close to the left side
Vec2(0.95, 1.63) ; at the right edge
Vec2(0.61, 1.62) ; somewhat near the far edge
Vec2(0.30, 1.67) ; not far from the far end
Vec2(0.88, 0.28) ; not very far from the right side
Vec2(0.89, 0.38) ; quite close to the right side
Vec2(0.67, 0.06) ; not far from the near end
Vec2(0.45, 1.35) ; not very far from the middle
Vec2(0.36, 0.56) ; far from the upper right corner
Vec2(0.84, 0.97) ; close to the middle
Vec2(0.28, 1.51) ; very far from the far edge
Vec2(0.70, 1.81) ; not at the middle
Vec2(0.92, 1.87) ; not far from the middle
Vec2(0.91, 1.33) ; not very close to the upper left corner
Vec2(0.73, 1.47) ; very far from the middle
Vec2(0.24, 1.80) ; very far from the left edge
Vec2(0.74, 0.95) ; close to the right edge
Vec2(0.66, 0.78) ; nearly at the middle
Vec2(0.06, 1.84) ; not far from the upper left corner
Vec2(0.87, 1.76) ; really far from the middle
Vec2(0.30, 1.89) ; near the far end
Vec2(0.70, 0.30) ; not far from the near end
Vec2(0.37, 1.33) ; nearly at the middle
Vec2(0.62, 0.49) ; sort of near the right edge
Vec2(0.24, 1.02) ; at the middle
Vec2(0.80, 1.72) ; not far from the far edge
Vec2(0.39, 1.60) ; not very close to the far edge
Vec2(0.78, 1.97) ; at the far end
Vec2(0.54, 1.55) ; at the middle
Vec2(0.60, 1.30) ; not far from the middle
Vec2(0.68, 0.84) ; really far from the lower right corner
Vec2(0.16, 0.68) ; near the left edge
Vec2(0.27, 0.10) ; not at the lower left corner
Vec2(0.92, 0.29) ; sort of near the right side
Vec2(0.08, 0.14) ; not very far from the left side
Vec2(0.62, 0.25) ; very far from the middle
Vec2(0.27, 1.75) ; near the far end
Vec2(0.26, 0.18) ; really far from the lower left corner
Vec2(0.12, 0.42) ; really near the left edge
Vec2(0.92, 1.05) ; not very far from the middle
Vec2(0.69, 1.79) ; not far from the upper left corner
Vec2(0.57, 1.76) ; not far from the middle
Vec2(0.29, 1.03) ; close to the middle
Vec2(0.93, 1.12) ; sort of near the right edge
Vec2(0.97, 0.61) ; not far from the middle
Vec2(0.53, 0.40) ; not far from the middle
Vec2(0.60, 0.06) ; not far from the near end
Vec2(0.50, 0.07) ; at the middle
Vec2(0.82, 1.44) ; not very near the right side
Vec2(0.01, 1.77) ; somewhat close to the left edge
Vec2(0.16, 1.02) ; somewhat close to the middle
Vec2(0.63, 0.77) ; not very near the center
Vec2(0.41, 0.65) ; near the middle
Vec2(0.54, 0.11) ; close to the middle
Vec2(0.70, 0.65) ; not really near the middle
Vec2(0.02, 0.67) ; a bit close to the left side
Vec2(0.32, 1.69) ; not far from the middle
Vec2(0.63, 1.96) ; kind of near the far edge
Vec2(0.70, 1.50) ; somewhat close to the middle
Vec2(0.86, 1.17) ; somewhat close to the middle
Vec2(0.70, 0.32) ; not far from the near end
Vec2(0.71, 0.85) ; a bit close to the middle
Vec2(0.16, 0.18) ; close to the left edge
Vec2(0.92, 1.36) ; not far from the right edge
Vec2(0.20, 1.08) ; not at the left side
Vec2(0.00, 1.44) ; near the left side
Vec2(0.43, 0.33) ; close to the middle
Vec2(0.35, 1.13) ; really far from the center
Vec2(0.91, 0.33) ; not far from the right side
Vec2(0.90, 0.03) ; quite close to the right edge
Vec2(0.91, 0.22) ; nearly at the near edge
Vec2(0.07, 1.03) ; not quite far from the left edge
Vec2(0.27, 0.85) ; near the left side
Vec2(0.65, 0.60) ; really close to the middle
Vec2(0.41, 0.33) ; not very far from the middle
Vec2(0.02, 0.03) ; kind of near the near end
Vec2(0.54, 0.89) ; not really far from the middle
Vec2(0.72, 1.68) ; not far from the left edge
Vec2(0.01, 1.71) ; not far from the left side
Vec2(0.87, 0.32) ; very close to the right edge
Vec2(0.87, 0.73) ; quite far from the right edge
Vec2(0.29, 1.91) ; really far from the upper left corner
Vec2(0.59, 0.94) ; really close to the center
Vec2(0.79, 0.37) ; very far from the lower right corner
Vec2(0.42, 1.07) ; not quite far from the middle
Vec2(0.88, 0.12) ; very far from the left side
Vec2(0.58, 0.09) ; nearly at the middle
Vec2(0.21, 0.61) ; not far from the left side
Vec2(0.37, 0.02) ; not really far from the near end
Vec2(0.59, 0.64) ; not near the near edge
Vec2(0.39, 1.32) ; sort of near the middle
Vec2(0.95, 1.33) ; not far from the right edge
Vec2(0.50, 0.44) ; not far from the middle
Vec2(0.04, 0.95) ; not far from the left edge
Vec2(0.35, 1.36) ; not at the middle
Vec2(0.53, 1.69) ; not very far from the middle
Vec2(0.38, 0.12) ; close to the near edge
Vec2(0.16, 0.57) ; not at the near edge
Vec2(0.64, 1.70) ; very near the middle
Vec2(0.99, 0.88) ; near the right edge
Vec2(0.33, 0.19) ; really far from the right side
Vec2(0.13, 0.36) ; not far from the near edge
Vec2(0.07, 0.46) ; very near the left edge
Vec2(0.35, 1.14) ; really far from the upper left corner
Vec2(0.99, 0.54) ; not really far from the right edge
Vec2(0.46, 0.30) ; not at the center
Vec2(0.60, 0.76) ; not quite close to the right edge
Vec2(0.86, 1.61) ; very far from the upper left corner
Vec2(1.00, 1.19) ; nearly at the right side
Vec2(0.45, 0.52) ; kind of close to the middle
Vec2(0.57, 0.17) ; really far from the lower right corner
Vec2(0.77, 0.14) ; really far from the near end
Vec2(0.21, 0.71) ; somewhat far from the upper right corner
Vec2(0.55, 0.08) ; nearly at the middle
Vec2(0.09, 0.18) ; not near the middle
Vec2(0.59, 1.14) ; kind of near the middle
Vec2(0.04, 0.84) ; not really far from the left side
Vec2(0.54, 0.75) ; nearly at the middle
Vec2(0.54, 0.22) ; at the middle
Vec2(0.45, 0.12) ; not far from the near edge
Vec2(0.92, 0.49) ; not very far from the right edge
Vec2(0.21, 1.92) ; near the middle
Vec2(0.31, 0.47) ; quite far from the middle
Vec2(0.86, 1.16) ; very far from the far end
Vec2(0.18, 1.70) ; sort of near the left edge
Vec2(0.40, 0.04) ; not far from the middle
Vec2(0.12, 0.34) ; not at the middle
Vec2(0.91, 1.71) ; very far from the far edge
Vec2(0.19, 0.75) ; not far from the center
Vec2(0.13, 0.47) ; somewhat far from the right edge
Vec2(0.56, 0.86) ; very far from the middle
Vec2(0.38, 1.82) ; close to the middle
Vec2(0.02, 0.66) ; somewhat near the left edge
Vec2(0.20, 0.13) ; not near the far edge
Vec2(0.15, 1.96) ; not very far from the far end
Vec2(0.80, 0.29) ; near the near edge
Vec2(0.78, 0.06) ; nearly at the near end
Vec2(0.39, 1.69) ; not far from the middle
Vec2(0.63, 0.38) ; not at the right edge
Vec2(0.17, 0.06) ; not far from the near end
Vec2(0.46, 1.61) ; not near the middle
Vec2(0.54, 0.97) ; quite near the middle
Vec2(0.36, 0.93) ; not really far from the middle
Vec2(0.85, 0.37) ; quite far from the right edge
Vec2(0.48, 0.13) ; not far from the middle
Vec2(0.47, 1.67) ; not quite far from the middle
Vec2(0.84, 1.22) ; quite far from the middle
Vec2(0.85, 0.22) ; near the near end
Vec2(0.18, 1.52) ; really far from the left edge
Vec2(0.35, 1.89) ; not far from the right side
Vec2(0.27, 0.30) ; near the near end
Vec2(0.36, 1.78) ; far from the lower right corner
Vec2(0.57, 0.29) ; not very close to the right edge
Vec2(0.76, 1.77) ; really far from the far end
Vec2(0.67, 0.77) ; not far from the middle
Vec2(0.69, 1.17) ; quite far from the middle
Vec2(0.69, 1.48) ; kind of near the middle
Vec2(0.91, 1.77) ; not far from the right edge
Vec2(0.34, 1.58) ; close to the middle
Vec2(0.21, 0.34) ; not far from the left edge
Vec2(0.58, 1.86) ; really far from the upper left corner
Vec2(0.64, 1.08) ; near the middle
Vec2(0.41, 0.26) ; very far from the lower right corner
Vec2(0.48, 0.53) ; very close to the middle
Vec2(0.26, 0.26) ; not at the middle
Vec2(0.29, 0.77) ; not very near the right edge
Vec2(0.49, 1.90) ; kind of near the middle
Vec2(0.14, 0.24) ; sort of near the left edge
Vec2(0.46, 0.27) ; close to the near end
Vec2(0.67, 0.65) ; very far from the middle
Vec2(0.74, 1.03) ; not really near the right edge
Vec2(0.21, 0.46) ; very far from the left side
Vec2(0.89, 1.05) ; sort of close to the middle
Vec2(0.24, 0.71) ; close to the middle
Vec2(0.54, 1.62) ; not very far from the middle
Vec2(0.42, 0.55) ; not very far from the middle
Vec2(0.89, 0.29) ; close to the right side
Vec2(0.42, 0.40) ; quite far from the near edge
Vec2(0.65, 0.14) ; not far from the near edge
Vec2(0.12, 1.22) ; not near the near edge
Vec2(0.00, 1.15) ; not far from the left side
Vec2(0.33, 1.49) ; quite far from the middle
Vec2(0.80, 1.86) ; not far from the far edge
Vec2(0.85, 1.23) ; quite far from the middle
Vec2(0.42, 1.85) ; very far from the far edge
Vec2(0.47, 1.33) ; kind of close to the middle
Vec2(0.42, 0.43) ; not far from the middle
Vec2(0.19, 1.59) ; somewhat close to the left edge
Vec2(0.81, 1.67) ; sort of near the right side
Vec2(0.04, 1.33) ; at the left side
Vec2(0.35, 0.41) ; not far from the middle
Vec2(0.93, 0.96) ; near the right edge
Vec2(0.51, 0.81) ; not quite far from the middle
Vec2(0.11, 0.59) ; quite far from the left edge
Vec2(0.99, 0.24) ; somewhat near the right side
Vec2(0.04, 1.52) ; not far from the left edge
Vec2(0.52, 0.04) ; not far from the middle
Vec2(0.73, 1.27) ; not very near the right edge
Vec2(0.92, 1.79) ; somewhat close to the right edge
Vec2(0.27, 0.05) ; not far from the near edge
Vec2(0.48, 0.09) ; at the near end
Vec2(0.87, 0.72) ; really far from the right edge
Vec2(0.31, 1.68) ; very far from the upper left corner
Vec2(0.31, 0.18) ; not very near the right side
Vec2(0.31, 1.01) ; really close to the middle
Vec2(0.34, 0.97) ; not really far from the middle
Vec2(0.18, 0.50) ; quite far from the left side
Vec2(0.28, 2.00) ; very close to the far edge
